Phone Number,Group,Overall Status,T-Mobile,AT&T,3rd Party,Last Checked
"3237053568","Yosi Nuri","Clean","false","false","false","10/3/2025, 4:40:07 PM"
"8136088120","Yosi Nuri","Clean","false","false","false","10/3/2025, 4:41:54 PM"
"7869373757","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:41:44 PM"
"9516055710","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:44:57 PM"
"7869375166","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:41:44 PM"
"5619449910","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:40:59 PM"
"9494247027","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:42:31 PM"
"4155068750","Yosi Nuri","Clean","false","false","false","10/3/2025, 4:43:17 PM"
"5104089540","Yosi Nuri","Clean","false","false","false","10/3/2025, 4:43:33 PM"
"9254345750","Yosi Nuri","Clean","false","false","false","10/3/2025, 4:44:48 PM"
"9252178029","Yosi Nuri","Clean","false","false","false","10/3/2025, 4:42:15 PM"
"6615516582","Yosi Nuri","Clean","false","false","false","10/3/2025, 4:41:11 PM"
"8065931966","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:41:54 PM"
"5304665180","Yosi Nuri","Clean","false","false","false","10/3/2025, 4:40:49 PM"
"4083376286","Yosi Nuri","Clean","false","false","false","10/3/2025, 4:43:03 PM"
"8059943716","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:44:35 PM"
"5626147720","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:44:00 PM"
"3056308611","Yosi Nuri","Clean","false","false","false","10/3/2025, 4:39:07 PM"
"3055649396","Yosi Nuri","Clean","false","false","false","10/3/2025, 4:39:07 PM"
"5619568159","Yosi Nuri","Clean","false","false","false","10/3/2025, 4:39:40 PM"
"7545476842","Yosi Nuri","Clean","false","false","false","10/3/2025, 4:41:32 PM"
"3235937635","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:42:52 PM"
"9255294499","Yosi Nuri","Clean","false","false","false","10/3/2025, 4:44:58 PM"
"9418553320","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:42:15 PM"
"3862848373","Yosi Nuri","Clean","false","false","false","10/3/2025, 4:39:40 PM"
"5104801363","Yosi Nuri","Clean","false","false","false","10/3/2025, 4:43:43 PM"
"4083376603","Yosi Nuri","Clean","false","false","false","10/3/2025, 4:43:02 PM"
"3523864064","Yosi Nuri","Clean","false","false","false","10/3/2025, 4:39:30 PM"
"9259054940","Yosi Nuri","Clean","false","false","false","10/3/2025, 4:44:58 PM"
"9418553538","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:42:15 PM"
"5628254084","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:43:59 PM"
"4154832026","Yosi Nuri","Clean","false","false","false","10/3/2025, 4:43:17 PM"
"9403481442","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:42:15 PM"
"8185322858","Yosi Nuri","Clean","false","false","false","10/3/2025, 4:41:54 PM"
"7869374215","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:41:44 PM"
"5626250844","Yosi Nuri","Clean","false","false","false","10/3/2025, 4:40:59 PM"
"3235937516","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:42:52 PM"
"4155067815","Yosi Nuri","Clean","false","false","false","10/3/2025, 4:43:17 PM"
"9545010962","Yosi Nuri","Clean","false","false","false","10/3/2025, 4:42:31 PM"
"7376000928","Yosi Nuri","Clean","false","false","false","10/3/2025, 4:41:32 PM"
"9419995077","Yosi Nuri","Clean","false","false","false","10/3/2025, 4:44:58 PM"
"6267763505","Yosi Nuri","Clean","false","false","false","10/3/2025, 4:41:10 PM"
"7869578753","Yosi Nuri","Clean","false","false","false","10/3/2025, 4:39:30 PM"
"9253918963","Yosi Nuri","Clean","false","false","false","10/3/2025, 4:44:48 PM"
"4155069956","Yosi Nuri","Clean","false","false","false","10/3/2025, 4:43:33 PM"
"9418558124","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:42:31 PM"
"7542898409","Yosi Nuri","Clean","false","false","false","10/3/2025, 4:44:23 PM"
"6562504201","Yosi Nuri","Clean","false","false","false","10/3/2025, 4:39:07 PM"
"8188602384","Yosi Nuri","Clean","false","false","false","10/3/2025, 4:42:04 PM"
"9516483077","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:45:08 PM"
"4154830688","Yosi Nuri","Clean","false","false","false","10/3/2025, 4:43:17 PM"
"8135949113","Yosi Nuri","Clean","false","false","false","10/3/2025, 4:38:46 PM"
"5104089637","Yosi Nuri","Clean","false","false","false","10/3/2025, 4:43:33 PM"
"9515565735","Yosi Nuri","Clean","false","false","false","10/3/2025, 4:42:31 PM"
"3056308512","Yosi Nuri","Clean","false","false","false","10/3/2025, 4:39:07 PM"
"9726668464","Yosi Nuri","Clean","false","false","false","10/3/2025, 4:42:42 PM"
"3234107817","Yosi Nuri","Clean","false","false","false","10/3/2025, 4:40:07 PM"
"6503054104","Yosi Nuri","Clean","false","false","false","10/3/2025, 4:44:12 PM"
"2137375722","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:39:40 PM"
"3232852218","Yosi Nuri","Clean","false","false","false","10/3/2025, 4:40:06 PM"
"9798881250","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:42:41 PM"
"4093058638","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:40:35 PM"
"4422330356","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:40:34 PM"
"5617081139","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:41:00 PM"
"9046049251","Yosi Nuri","Clean","false","false","false","10/3/2025, 4:42:15 PM"
"9413376216","Yosi Nuri","Clean","false","false","false","10/3/2025, 4:39:18 PM"
"3109554312","Yosi Nuri","Clean","false","false","false","10/3/2025, 4:40:07 PM"
"4156690789","Yosi Nuri","Clean","false","false","false","10/3/2025, 4:43:33 PM"
"3105796947","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:42:51 PM"
"7547648412","Yosi Nuri","Clean","false","false","false","10/3/2025, 4:38:57 PM"
"9413376167","Yosi Nuri","Clean","false","false","false","10/3/2025, 4:39:30 PM"
"5105924962","Yosi Nuri","Clean","false","false","false","10/3/2025, 4:43:43 PM"
"5627325233","Yosi Nuri","Clean","false","false","false","10/3/2025, 4:40:59 PM"
"6507821232","Yosi Nuri","Clean","false","false","false","10/3/2025, 4:44:12 PM"
"7869375798","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:41:44 PM"
"9413376088","Yosi Nuri","Clean","false","false","false","10/3/2025, 4:39:18 PM"
"3109053204","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:42:52 PM"
"9253840700","Yosi Nuri","Clean","false","false","false","10/3/2025, 4:44:48 PM"
"8135949154","Yosi Nuri","Clean","false","false","false","10/3/2025, 4:39:07 PM"
"3235937580","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:42:52 PM"
"9516483101","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:45:08 PM"
"3052395495","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:39:54 PM"
"8633365645","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:42:04 PM"
"8058401699","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:44:35 PM"
"9257554050","Yosi Nuri","Clean","false","false","false","10/3/2025, 4:44:57 PM"
"3052395435","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:39:55 PM"
"9418553955","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:42:15 PM"
"3523864056","Yosi Nuri","Clean","false","false","false","10/3/2025, 4:39:30 PM"
"3109339161","Yosi Nuri","Clean","false","false","false","10/3/2025, 4:39:55 PM"
"7547648436","Yosi Nuri","Clean","false","false","false","10/3/2025, 4:39:07 PM"
"8186381395","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:44:35 PM"
"5626258486","Yosi Nuri","Clean","false","false","false","10/3/2025, 4:41:00 PM"
"8135949095","Yosi Nuri","Clean","false","false","false","10/3/2025, 4:38:56 PM"
"4083376356","Yosi Nuri","Clean","false","false","false","10/3/2025, 4:43:03 PM"
"9543807596","Yosi Nuri","Clean","false","false","false","10/3/2025, 4:45:08 PM"
"2393299995","Yosi Nuri","Clean","false","false","false","10/3/2025, 4:39:40 PM"
"8638848769","Yosi Nuri","Clean","false","false","false","10/3/2025, 4:42:04 PM"
"9498447423","Yosi Nuri","Clean","false","false","false","10/3/2025, 4:42:31 PM"
"6507821181","Yosi Nuri","Clean","false","false","false","10/3/2025, 4:44:12 PM"
"9546175748","Yosi Nuri","Clean","false","false","false","10/3/2025, 4:39:30 PM"
"9419995075","Yosi Nuri","Clean","false","false","false","10/3/2025, 4:44:57 PM"
"3862848247","Yosi Nuri","Clean","false","false","false","10/3/2025, 4:38:56 PM"
"7546634629","Yosi Nuri","Clean","false","false","false","10/3/2025, 4:41:32 PM"
"2137827791","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:42:41 PM"
"6562504197","Yosi Nuri","Clean","false","false","false","10/3/2025, 4:39:07 PM"
"7376000847","Yosi Nuri","Clean","false","false","false","10/3/2025, 4:41:21 PM"
"3056864912","Yosi Nuri","Clean","false","false","false","10/3/2025, 4:42:42 PM"
"8188353865","Yosi Nuri","Clean","false","false","false","10/3/2025, 4:41:54 PM"
"4155069720","Yosi Nuri","Clean","false","false","false","10/3/2025, 4:43:33 PM"
"9253380505","Yosi Nuri","Clean","false","false","false","10/3/2025, 4:44:47 PM"
"8057901460","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:41:44 PM"
"9547758138","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:42:31 PM"
"5619568195","Yosi Nuri","Clean","false","false","false","10/3/2025, 4:39:07 PM"
"8583262455","Yosi Nuri","Clean","false","false","false","10/3/2025, 4:42:04 PM"
"8189348825","Yosi Nuri","Clean","false","false","false","10/3/2025, 4:42:04 PM"
"3105796925","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:42:52 PM"
"8187515744","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:44:35 PM"
"6269973099","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:43:59 PM"
"9037650391","Yosi Nuri","Clean","false","false","false","10/3/2025, 4:42:04 PM"
"3056860182","Yosi Nuri","Clean","false","false","false","10/3/2025, 4:39:07 PM"
"9162299871","Yosi Nuri","Clean","false","false","false","10/3/2025, 4:42:15 PM"
"6506610377","Yosi Nuri","Clean","false","false","false","10/3/2025, 4:44:12 PM"
"9546175779","Yosi Nuri","Clean","false","false","false","10/3/2025, 4:38:57 PM"
"4093058650","Yosi Nuri","Clean","false","false","false","10/3/2025, 4:40:34 PM"
"6503054021","Yosi Nuri","Clean","false","false","false","10/3/2025, 4:44:12 PM"
"8056198804","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:44:35 PM"
"8136088103","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:41:54 PM"
"3109339213","Yosi Nuri","Clean","false","false","false","10/3/2025, 4:40:07 PM"
"8133591681","Yosi Nuri","Clean","false","false","false","10/3/2025, 4:41:54 PM"
"4083376865","Yosi Nuri","Clean","false","false","false","10/3/2025, 4:43:17 PM"
"6266136168","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:44:00 PM"
"4155069904","Yosi Nuri","Clean","false","false","false","10/3/2025, 4:43:33 PM"
"7547648450","Yosi Nuri","Clean","false","false","false","10/3/2025, 4:39:18 PM"
"7546636074","Yosi Nuri","Clean","false","false","false","10/3/2025, 4:41:32 PM"
"9094870609","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:44:48 PM"
"9546175747","Yosi Nuri","Clean","false","false","false","10/3/2025, 4:39:30 PM"
"3052304581","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:39:55 PM"
"4155067986","Yosi Nuri","Clean","false","false","false","10/3/2025, 4:43:17 PM"
"7472625045","Yosi Nuri","Clean","false","false","false","10/3/2025, 4:41:32 PM"
"4086590140","Yosi Nuri","Clean","false","false","false","10/3/2025, 4:43:17 PM"
"9548271964","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:42:31 PM"
"5626258311","Yosi Nuri","Clean","false","false","false","10/3/2025, 4:41:00 PM"
"5104800790","Yosi Nuri","Clean","false","false","false","10/3/2025, 4:43:43 PM"
"7144108453","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:41:22 PM"
"6503054020","Yosi Nuri","Clean","false","false","false","10/3/2025, 4:44:12 PM"
"7472345617","Yosi Nuri","Clean","false","false","false","10/3/2025, 4:41:32 PM"
"9418558610","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:42:31 PM"
"9568046834","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:42:41 PM"
"9542287885","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:42:31 PM"
"4083376360","Yosi Nuri","Clean","false","false","false","10/3/2025, 4:43:03 PM"
"7545476540","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:41:31 PM"
"7868862047","Yosi Nuri","Clean","false","false","false","10/3/2025, 4:41:44 PM"
"9253387865","Yosi Nuri","Clean","false","false","false","10/3/2025, 4:44:48 PM"
"6562504252","Yosi Nuri","Clean","false","false","false","10/3/2025, 4:38:57 PM"
"3213581292","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:40:07 PM"
"6269789649","Yosi Nuri","Clean","false","false","false","10/3/2025, 4:41:11 PM"
"9546175755","Yosi Nuri","Clean","false","false","false","10/3/2025, 4:38:57 PM"
"4155065584","Yosi Nuri","Clean","false","false","false","10/3/2025, 4:43:16 PM"
"7608496715","Yosi Nuri","Clean","false","false","false","10/3/2025, 4:41:44 PM"
"9092815413","Yosi Nuri","Clean","false","false","false","10/3/2025, 4:42:15 PM"
"3056864459","Yosi Nuri","Clean","false","false","false","10/3/2025, 4:42:41 PM"
"7542256110","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:41:32 PM"
"2137828767","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:42:41 PM"
"6508871430","Yosi Nuri","Clean","false","false","false","10/3/2025, 4:44:12 PM"
"4083376287","Yosi Nuri","Clean","false","false","false","10/3/2025, 4:43:02 PM"
"4422330415","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:40:34 PM"
"9546175784","Yosi Nuri","Clean","false","false","false","10/3/2025, 4:39:30 PM"
"3109554418","Yosi Nuri","Clean","false","false","false","10/3/2025, 4:40:07 PM"
"5619568355","Yosi Nuri","Clean","false","false","false","10/3/2025, 4:39:07 PM"
"5619449944","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:40:59 PM"
"4156394803","Yosi Nuri","Clean","false","false","false","10/3/2025, 4:43:33 PM"
"5627325134","Yosi Nuri","Clean","false","false","false","10/3/2025, 4:41:00 PM"
"4083376808","Yosi Nuri","Clean","false","false","false","10/3/2025, 4:43:03 PM"
"9548409877","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:42:31 PM"
"3467851016","Yosi Nuri","Clean","false","false","false","10/3/2025, 4:40:20 PM"
"8187512286","Yosi Nuri","Clean","false","false","false","10/3/2025, 4:41:54 PM"
"5627459908","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:41:00 PM"
"6267248992","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:43:59 PM"
"6619557255","Yosi Nuri","Clean","false","false","false","10/3/2025, 4:41:10 PM"
"5104800771","Yosi Nuri","Clean","false","false","false","10/3/2025, 4:43:43 PM"
"5104801645","Yosi Nuri","Clean","false","false","false","10/3/2025, 4:43:43 PM"
"7869578187","Yosi Nuri","Clean","false","false","false","10/3/2025, 4:39:30 PM"
"7869376163","Yosi Nuri","Clean","false","false","false","10/3/2025, 4:41:44 PM"
"8058402283","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:44:35 PM"
"4083376315","Yosi Nuri","Clean","false","false","false","10/3/2025, 4:43:03 PM"
"4155068796","Yosi Nuri","Clean","false","false","false","10/3/2025, 4:43:17 PM"
"7272858496","Yosi Nuri","Clean","false","false","false","10/3/2025, 4:41:21 PM"
"9547758149","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:42:31 PM"
"5627427998","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:43:59 PM"
"7869578425","Yosi Nuri","Clean","false","false","false","10/3/2025, 4:39:30 PM"
"3862220325","Yosi Nuri","Clean","false","false","false","10/3/2025, 4:40:20 PM"
"9254453701","Yosi Nuri","Clean","false","false","false","10/3/2025, 4:44:58 PM"
"3105796916","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:42:52 PM"
"9046049263","Yosi Nuri","Clean","false","false","false","10/3/2025, 4:42:15 PM"
"9254452709","Yosi Nuri","Clean","false","false","false","10/3/2025, 4:44:58 PM"
"3105796939","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:42:51 PM"
"3865187738","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:40:20 PM"
"9418553836","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:42:15 PM"
"3056861957","Yosi Nuri","Clean","false","false","false","10/3/2025, 4:39:07 PM"
"4083376197","Yosi Nuri","Clean","false","false","false","10/3/2025, 4:43:03 PM"
"5104800550","Yosi Nuri","Clean","false","false","false","10/3/2025, 4:43:43 PM"
"9418553630","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:42:15 PM"
"8135949085","Yosi Nuri","Clean","false","false","false","10/3/2025, 4:39:30 PM"
"9418558945","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:42:31 PM"
"3105796847","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:42:41 PM"
"3052395477","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:39:55 PM"
"6503054069","Yosi Nuri","Clean","false","false","false","10/3/2025, 4:44:12 PM"
"2137823273","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:42:42 PM"
"5104800929","Yosi Nuri","Clean","false","false","false","10/3/2025, 4:43:43 PM"
"7145920022","Yosi Nuri","Clean","false","false","false","10/3/2025, 4:41:21 PM"
"3866740039","Yosi Nuri","Clean","false","false","false","10/3/2025, 4:42:51 PM"
"6506636128","Yosi Nuri","Clean","false","false","false","10/3/2025, 4:44:12 PM"
"5104800526","Yosi Nuri","Clean","false","false","false","10/3/2025, 4:43:43 PM"
"2137828858","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:42:41 PM"
"5104089497","Yosi Nuri","Clean","false","false","false","10/3/2025, 4:43:33 PM"
"8313180152","Yosi Nuri","Clean","false","false","false","10/3/2025, 4:42:04 PM"
"3863403961","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:40:20 PM"
"3052395352","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:39:54 PM"
"9547758161","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:42:31 PM"
"7547648473","Yosi Nuri","Clean","false","false","false","10/3/2025, 4:39:18 PM"
"2544524976","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:39:40 PM"
"2094987097","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:39:40 PM"
"3056144893","Yosi Nuri","Clean","false","false","false","10/3/2025, 4:42:42 PM"
"2819841018","Yosi Nuri","Clean","false","false","false","10/3/2025, 4:39:55 PM"
"9253387837","Yosi Nuri","Clean","false","false","false","10/3/2025, 4:44:47 PM"
"7869578673","Yosi Nuri","Clean","false","false","false","10/3/2025, 4:39:18 PM"
"9792212197","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:42:41 PM"
"9543807564","Yosi Nuri","Clean","false","false","false","10/3/2025, 4:45:09 PM"
"9253918037","Yosi Nuri","Clean","false","false","false","10/3/2025, 4:44:47 PM"
"3862848251","Yosi Nuri","Clean","false","false","false","10/3/2025, 4:39:18 PM"
"5619568249","Yosi Nuri","Clean","false","false","false","10/3/2025, 4:38:56 PM"
"4083376740","Yosi Nuri","Clean","false","false","false","10/3/2025, 4:43:03 PM"
"3107305770","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:42:52 PM"
"7545473601","Yosi Nuri","Clean","false","false","false","10/3/2025, 4:41:32 PM"
"9548369413","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:39:30 PM"
"3052395542","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:39:54 PM"
"4083376406","Yosi Nuri","Clean","false","false","false","10/3/2025, 4:43:03 PM"
"5108048167","Yosi Nuri","Clean","false","false","false","10/3/2025, 4:40:49 PM"
"3252419528","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:40:20 PM"
"7547648370","Yosi Nuri","Clean","false","false","false","10/3/2025, 4:39:18 PM"
"8135678087","Yosi Nuri","Spam","true","true","false","10/3/2025, 4:41:54 PM"
"9096988731","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:44:48 PM"
"9413376176","Yosi Nuri","Clean","false","false","false","10/3/2025, 4:39:18 PM"
"8326452847","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:42:04 PM"
"8328020904","Yosi Nuri","Clean","false","false","false","10/3/2025, 4:42:04 PM"
"2102456814","Yosi Nuri","Clean","false","false","false","10/3/2025, 4:39:40 PM"
"8135678088","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:41:54 PM"
"9254345615","Yosi Nuri","Clean","false","false","false","10/3/2025, 4:44:47 PM"
"3863404734","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:40:20 PM"
"6269789592","Yosi Nuri","Clean","false","false","false","10/3/2025, 4:41:10 PM"
"5104801589","Yosi Nuri","Clean","false","false","false","10/3/2025, 4:43:43 PM"
"3232879854","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:40:07 PM"
"7547648449","Yosi Nuri","Clean","false","false","false","10/3/2025, 4:39:18 PM"
"4157277560","Yosi Nuri","Clean","false","false","false","10/3/2025, 4:43:33 PM"
"3052395460","Yosi Nuri","Clean","false","false","false","10/3/2025, 4:39:54 PM"
"5619568274","Yosi Nuri","Clean","false","false","false","10/3/2025, 4:39:18 PM"
"4155068860","Yosi Nuri","Clean","false","false","false","10/3/2025, 4:43:17 PM"
"5619283955","Yosi Nuri","Clean","false","false","false","10/3/2025, 4:43:43 PM"
"3053065003","Yosi Nuri","Clean","false","false","false","10/3/2025, 4:39:55 PM"
"6503054077","Yosi Nuri","Clean","false","false","false","10/3/2025, 4:44:12 PM"
"3052395484","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:39:55 PM"
"5104800733","Yosi Nuri","Clean","false","false","false","10/3/2025, 4:43:43 PM"
"8138157208","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:41:54 PM"
"4156121340","Yosi Nuri","Clean","false","false","false","10/3/2025, 4:43:33 PM"
"9254453164","Yosi Nuri","Clean","false","false","false","10/3/2025, 4:44:58 PM"
"6562504185","Yosi Nuri","Clean","false","false","false","10/3/2025, 4:39:30 PM"
"9727528248","Yosi Nuri","Clean","false","false","false","10/3/2025, 4:42:41 PM"
"4086590242","Yosi Nuri","Clean","false","false","false","10/3/2025, 4:43:17 PM"
"4302725237","Yosi Nuri","Clean","false","false","false","10/3/2025, 4:40:35 PM"
"5102845683","Yosi Nuri","Clean","false","false","false","10/3/2025, 4:40:49 PM"
"8322245709","Yosi Nuri","Clean","false","false","false","10/3/2025, 4:42:04 PM"
"9254453249","Yosi Nuri","Clean","false","false","false","10/3/2025, 4:44:57 PM"
"8059943369","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:44:35 PM"
"8185322155","Yosi Nuri","Clean","false","false","false","10/3/2025, 4:41:54 PM"
"5105927200","Yosi Nuri","Clean","false","false","false","10/3/2025, 4:43:43 PM"
"5612571116","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:40:49 PM"
"7869376805","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:41:44 PM"
"7546636883","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:41:32 PM"
"7869376730","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:41:44 PM"
"4155068879","Yosi Nuri","Clean","false","false","false","10/3/2025, 4:43:17 PM"
"9259055371","Yosi Nuri","Clean","false","false","false","10/3/2025, 4:44:58 PM"
"9418553326","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:42:15 PM"
"7145090640","Yosi Nuri","Clean","false","false","false","10/3/2025, 4:41:21 PM"
"9727520014","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:42:41 PM"
"4156690758","Yosi Nuri","Clean","false","false","false","10/3/2025, 4:43:32 PM"
"2092171336","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:39:40 PM"
"9097912725","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:44:47 PM"
"2109811744","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:39:40 PM"
"6503054032","Yosi Nuri","Clean","false","false","false","10/3/2025, 4:44:12 PM"
"9515762597","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:44:57 PM"
"4083376304","Yosi Nuri","Clean","false","false","false","10/3/2025, 4:43:03 PM"
"8633230429","Yosi Nuri","Clean","false","false","false","10/3/2025, 4:42:05 PM"
"4083376248","Yosi Nuri","Clean","false","false","false","10/3/2025, 4:43:02 PM"
"8057108340","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:41:44 PM"
"3109554385","Yosi Nuri","Clean","false","false","false","10/3/2025, 4:40:07 PM"
"4424556588","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:40:50 PM"
"4083376404","Yosi Nuri","Clean","false","false","false","10/3/2025, 4:43:03 PM"
"3239918020","Yosi Nuri","Clean","false","false","false","10/3/2025, 4:40:20 PM"
"9419646204","Yosi Nuri","Clean","false","false","false","10/3/2025, 4:42:31 PM"
"3862848416","Yosi Nuri","Clean","false","false","false","10/3/2025, 4:39:07 PM"
"3105796949","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:42:51 PM"
"5628253997","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:44:00 PM"
"5104800729","Yosi Nuri","Clean","false","false","false","10/3/2025, 4:43:43 PM"
"4086590164","Yosi Nuri","Clean","false","false","false","10/3/2025, 4:43:17 PM"
"4088775753","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:40:34 PM"
"9253380465","Yosi Nuri","Clean","false","false","false","10/3/2025, 4:44:48 PM"
"3862437817","Yosi Nuri","Clean","false","false","false","10/3/2025, 4:40:20 PM"
"6267763718","Yosi Nuri","Clean","false","false","false","10/3/2025, 4:41:11 PM"
"9545399351","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:42:31 PM"
"5123841189","Yosi Nuri","Clean","false","false","false","10/3/2025, 4:40:50 PM"
"8138367100","Yosi Nuri","Clean","false","false","false","10/3/2025, 4:41:54 PM"
"4424551587","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:40:50 PM"
"3253524048","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:40:20 PM"
"7869373043","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:41:44 PM"
"8177728544","Yosi Nuri","Clean","false","false","false","10/3/2025, 4:41:54 PM"
"3105548478","Yosi Nuri","Clean","false","false","false","10/3/2025, 4:39:54 PM"
"6615190140","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:44:23 PM"
"3863403696","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:40:20 PM"
"4428676164","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:40:49 PM"
"6822384872","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:41:21 PM"
"5617527716","Yosi Nuri","Clean","false","false","false","10/3/2025, 4:43:44 PM"
"2818456823","Yosi Nuri","Clean","false","false","false","10/3/2025, 4:39:55 PM"
"6615502735","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:41:10 PM"
"9259055221","Yosi Nuri","Clean","false","false","false","10/3/2025, 4:44:58 PM"
